City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
296,Mochudi,BW,-24.4167,26.15,55.99,58,1,5.82,clear sky,0.0,0
297,Khorramshahr,IR,30.4397,48.1664,87.76,33,0,6.91,clear sky,0.0,0
298,Bismarck,US,46.8083,-100.7837,103.87,22,75,10.36,haze,0.0,0
299,Pavino,RU,59.1139,46.1414,57.69,80,100,2.93,overcast clouds,0.0,0
300,Pierre,US,44.3683,-100.351,104.63,10,44,2.71,scattered clouds,0.0,0
301,Bud,US,39.447,-86.1758,80.58,72,47,4.72,scattered clouds,0.0,0
302,Nikolayevsk-Na-Amure,RU,53.1406,140.73,75.38,60,1,3.69,clear sky,0.0,0
303,Paamiut,GL,61.994,-49.6678,46.38,96,100,6.98,overcast clouds,0.0,0
304,Mahon,ES,39.8885,4.2658,75.76,60,0,21.85,clear sky,0.0,0
305,Qasigiannguit,GL,68.8193,-51.1922,46.65,93,98,6.24,overcast clouds,0.0,0
306,Campbell River,CA,50.0163,-125.2446,70.18,53,75,6.91,broken clouds,0.0,0
307,Fernandez,AR,-27.9204,-63.8935,72.93,28,0,7.43,clear sky,0.0,0
308,Angoram,PG,-4.0625,144.0661,78.06,91,100,2.82,overcast clouds,0.0,0
309,Sao Joao Da Barra,BR,-21.6403,-41.0511,71.42,80,13,16.13,few clouds,0.0,0
310,Zhigansk,RU,66.7697,123.3711,53.11,61,44,8.68,scattered clouds,0.0,0
311,Yar-Sale,RU,66.8333,70.8333,55.11,90,66,11.7,broken clouds,0.0,0
312,Dunedin,NZ,-45.8742,170.5036,47.8,69,64,2.44,broken clouds,0.0,0
313,Jiehu,CN,35.5428,118.455,72.79,87,66,2.06,light rain,0.1,0
314,Eyl,SO,7.9803,49.8164,77.74,67,23,23.8,few clouds,0.0,0
315,Moron,AR,-34.6534,-58.6198,61.0,84,89,3.0,overcast clouds,0.0,0
316,Shelburne,CA,44.0787,-80.2041,72.05,55,88,8.93,overcast clouds,0.0,0
317,Victor Harbor,AU,-35.5667,138.6167,54.0,83,13,4.56,few clouds,0.0,0
318,Sartell,US,45.6216,-94.2069,86.4,51,20,14.97,few clouds,0.0,0
319,Ongandjera,NA,-17.8833,15.0667,67.08,23,0,6.4,clear sky,0.0,0
320,Craig,US,40.5153,-107.5464,90.18,14,1,11.5,clear sky,0.0,0
321,Tiksi,RU,71.6872,128.8694,49.93,65,92,6.08,overcast clouds,0.0,0
322,Honningsvag,NO,70.9821,25.9704,46.81,72,100,8.48,overcast clouds,0.0,0
323,Zlitan,LY,32.4674,14.5687,79.66,60,0,7.31,clear sky,0.0,0
324,Elko,US,41.0002,-115.5012,98.74,11,28,11.99,scattered clouds,0.0,0
325,Rocha,UY,-34.4833,-54.3333,53.46,94,100,6.02,overcast clouds,0.0,0
326,Russell,US,32.3502,-85.1999,76.71,89,20,9.22,few clouds,0.0,0
327,Waipawa,NZ,-41.4122,175.5153,51.46,85,21,24.85,moderate rain,2.04,0
328,Emerald,AU,-23.5333,148.1667,65.26,42,45,18.39,scattered clouds,0.0,0
329,Havoysund,NO,70.9963,24.6622,45.48,78,100,6.67,overcast clouds,0.0,0
330,Rantepao,ID,-2.9701,119.8978,68.63,86,94,0.87,overcast clouds,0.0,0
331,Namibe,AO,-15.1961,12.1522,63.16,85,17,9.93,few clouds,0.0,0
332,Eureka,US,40.8021,-124.1637,77.67,68,69,8.01,broken clouds,0.0,0
333,Ames,US,42.0347,-93.6199,83.08,55,1,10.36,clear sky,0.0,0
334,Riyadh,SA,24.6877,46.7219,86.14,17,11,7.56,few clouds,0.0,0
335,Hanmer Springs,NZ,-42.5167,172.8167,45.41,87,99,8.63,overcast clouds,0.0,0
336,Ouesso,CG,1.6136,16.0517,70.97,96,96,3.38,overcast clouds,0.0,0
337,Half Moon Bay,US,37.4636,-122.4286,98.42,61,1,1.99,clear sky,0.0,0
338,Cayenne,GF,4.9333,-52.3333,82.09,82,20,0.0,few clouds,0.0,0
339,Ndende,GA,-2.4008,11.3581,76.41,80,100,3.24,overcast clouds,0.0,0
340,Waingapu,ID,-9.6567,120.2641,78.28,81,6,10.56,clear sky,0.0,0
341,Mana,GF,5.6592,-53.7767,77.68,81,31,6.04,scattered clouds,0.0,0
342,San Andres,CO,12.5847,-81.7006,84.22,74,20,3.44,few clouds,0.0,0
343,Oromocto,CA,45.8351,-66.4792,73.26,61,40,5.75,scattered clouds,0.0,0
344,Coihaique,CL,-45.5752,-72.0662,43.41,81,90,9.22,moderate rain,1.37,0
345,Shache,CN,38.4167,77.2406,69.73,30,1,6.71,clear sky,0.0,0
346,Conakry,GN,9.538,-13.6773,75.27,100,75,2.3,light rain,0.0,0
347,Turayf,SA,31.6725,38.6637,73.65,60,0,9.22,clear sky,0.0,0
348,Karatau,KZ,43.1667,70.4667,60.08,54,0,4.81,clear sky,0.0,0
349,Assiniboia,CA,49.6334,-105.9845,94.91,12,40,19.42,scattered clouds,0.0,0
350,Sambava,MG,-14.2667,50.1667,67.91,81,87,11.39,light rain,0.16,0
351,Svetlaya,RU,46.5389,138.3297,66.42,75,4,2.21,clear sky,0.0,0
352,Carutapera,BR,-1.195,-46.02,77.7,85,12,7.63,few clouds,0.0,0
353,Rantauprapat,ID,2.1,99.8333,72.07,99,100,2.17,light rain,1.0,0
354,Lakes Entrance,AU,-37.8811,147.981,53.19,63,97,14.83,overcast clouds,0.0,0
355,Yantzaza,EC,-3.8278,-78.7594,66.45,99,100,0.31,overcast clouds,0.0,0
356,Dingle,PH,10.9995,122.6711,78.75,89,98,5.5,light rain,0.15,0
357,Batticaloa,LK,7.7102,81.6924,80.37,74,100,4.88,overcast clouds,0.0,0
358,Hosakote,IN,14.2769,77.1699,72.99,79,100,11.5,overcast clouds,0.0,0
359,Saint-Pierre,RE,-21.3393,55.4781,65.88,72,75,16.11,broken clouds,0.0,0
360,Aykhal,RU,66.0,111.5,52.03,82,100,5.61,overcast clouds,0.0,0
361,Alice Springs,AU,-23.7,133.8833,47.75,34,54,2.3,broken clouds,0.0,0
362,Kolokani,ML,13.5728,-8.0339,76.64,79,96,6.33,overcast clouds,0.0,0
363,Acapulco,MX,16.8634,-99.8901,82.22,83,90,5.75,overcast clouds,0.0,0
364,Katherine,AU,-14.4667,132.2667,71.92,26,5,13.8,clear sky,0.0,0
365,Teknaf,BD,20.8624,92.3058,78.26,92,100,12.53,overcast clouds,0.0,0
366,Sassandra,CI,4.95,-6.0833,74.01,87,98,4.94,overcast clouds,0.0,0
367,Coquimbo,CL,-29.9533,-71.3436,55.13,82,0,6.91,clear sky,0.0,0
368,Trebinje,BA,42.7119,18.3442,75.56,53,0,11.5,clear sky,0.0,0
369,Teya,RU,60.3778,92.6267,53.83,97,69,2.46,broken clouds,0.0,0
370,Nivala,FI,63.9167,24.9667,50.68,97,26,2.98,scattered clouds,0.0,0
371,Abu Kamal,SY,34.4506,40.9171,86.41,32,0,16.87,clear sky,0.0,0
372,San Quintin,MX,30.4833,-115.95,76.6,72,12,8.61,few clouds,0.0,0
373,Champasak,LA,14.75,106.0,72.36,96,99,1.34,overcast clouds,0.0,0
374,Soubre,CI,5.7856,-6.6083,72.0,84,87,3.53,overcast clouds,0.0,0
375,Puerto El Triunfo,SV,13.2833,-88.55,92.32,81,47,6.71,scattered clouds,0.0,0
376,Fairview,US,40.8126,-73.999,78.42,63,20,3.44,few clouds,0.0,0
377,Neuquen,AR,-38.9516,-68.0591,66.09,22,0,19.57,clear sky,0.0,0
378,Amarkantak,IN,22.6667,81.75,68.5,97,100,3.6,overcast clouds,0.0,0
379,Niihama,JP,33.9593,133.3167,77.63,90,100,1.86,heavy intensity rain,6.44,0
380,Hoa Binh,VN,20.8133,105.3383,76.89,95,94,2.55,overcast clouds,0.0,0
381,Cascas,PE,-7.4833,-78.8167,82.18,62,88,3.13,overcast clouds,0.0,0
382,Aqtobe,KZ,50.2797,57.2072,55.49,54,0,0.0,clear sky,0.0,0
383,Kalengwa,ZM,-13.4659,25.0027,58.28,50,1,6.11,clear sky,0.0,0
384,Luwingu,ZM,-10.2621,29.9271,59.07,64,35,5.1,scattered clouds,0.0,0
385,Karratha,AU,-20.7377,116.8463,72.95,32,3,10.45,clear sky,0.0,0
386,Brae,GB,60.3964,-1.353,51.71,70,100,4.79,overcast clouds,0.0,0
387,San Policarpo,PH,12.1791,125.5072,82.71,80,100,7.38,heavy intensity rain,5.62,0
388,Nortelandia,BR,-14.4547,-56.8028,84.36,22,37,4.85,scattered clouds,0.0,0
389,Burnie,AU,-41.0667,145.9167,49.15,68,82,11.27,broken clouds,0.0,0
390,Takoradi,GH,4.8845,-1.7554,75.51,83,48,8.39,scattered clouds,0.0,0
391,Asau,RO,46.4333,26.4,67.12,58,13,5.39,few clouds,0.0,0
392,The Valley,AI,18.217,-63.0578,84.06,83,20,11.5,few clouds,0.0,0
393,Lethem,GY,3.3803,-59.7968,76.8,83,22,6.78,few clouds,0.0,0
394,Jacareacanga,BR,-6.2222,-57.7528,83.25,51,74,2.82,broken clouds,0.0,0
395,Gambela,ET,8.25,34.5833,70.3,88,92,4.03,overcast clouds,0.0,0
396,Esmeraldas,BR,-19.7625,-44.3139,70.84,59,48,8.43,scattered clouds,0.0,0
397,Vilhena,BR,-12.7406,-60.1458,80.82,44,0,5.75,clear sky,0.0,0
398,Tual,ID,-5.6667,132.75,79.88,81,46,20.42,scattered clouds,0.0,0
399,Anadyr,RU,64.75,177.4833,50.5,57,0,4.47,clear sky,0.0,0
400,Port Lincoln,AU,-34.7333,135.8667,55.78,58,90,4.03,overcast clouds,0.0,0
401,Plettenberg Bay,ZA,-34.0527,23.3716,63.91,67,100,8.14,overcast clouds,0.0,0
402,Luderitz,NA,-26.6481,15.1594,52.95,76,0,6.31,clear sky,0.0,0
403,Batagay,RU,67.6333,134.6333,56.07,59,47,3.62,scattered clouds,0.0,0
404,Lata,PT,40.1629,-8.3327,61.81,90,0,1.36,clear sky,0.0,0
405,Saint-Augustin,CA,51.226,-58.6502,67.05,68,98,12.24,overcast clouds,0.0,0
406,Tila,MX,17.4,-92.4833,87.73,86,69,0.29,broken clouds,0.0,0
407,Vanimo,PG,-2.6741,141.3028,80.65,85,43,3.71,scattered clouds,0.0,0
408,Bubaque,GW,11.2833,-15.8333,78.46,85,100,16.26,light rain,0.39,0
409,Tuatapere,NZ,-46.1333,167.6833,43.83,94,93,1.57,overcast clouds,0.0,0
410,Iskateley,RU,67.6803,53.1512,48.16,93,99,9.33,overcast clouds,0.0,0
411,Araouane,ML,18.9048,-3.5265,74.77,76,100,14.99,overcast clouds,0.0,0
412,Labuhan,ID,-6.8844,112.2051,77.04,82,63,8.34,broken clouds,0.0,0
413,Misratah,LY,32.3754,15.0925,81.93,65,0,7.52,clear sky,0.0,0
414,Bahir Dar,ET,11.5936,37.3908,59.31,92,85,4.97,light rain,0.61,0
415,Hofn,IS,64.2539,-15.2082,53.22,86,36,3.13,scattered clouds,0.0,0
416,Mugur-Aksy,RU,50.35,90.5,45.28,94,68,5.35,broken clouds,0.0,0
417,Erenhot,CN,43.6475,111.9767,69.46,59,41,10.11,scattered clouds,0.0,0
418,Coos Bay,US,43.3665,-124.2179,90.86,70,90,12.66,overcast clouds,0.0,0
419,Altay,CN,47.8667,88.1167,62.19,62,97,0.27,overcast clouds,0.0,0
420,Amazar,RU,53.858,120.875,64.6,75,99,4.03,overcast clouds,0.0,0
421,Benjamin Constant,BR,-4.3831,-70.0311,84.33,60,68,1.14,broken clouds,0.0,0
422,Akdepe,TM,42.0551,59.3788,66.29,30,0,9.86,clear sky,0.0,0
423,San Carlos Sija,GT,14.9833,-91.55,56.05,63,75,0.0,broken clouds,0.0,0
424,Bowen,AU,-20.0167,148.2333,68.22,73,1,8.79,clear sky,0.0,0
425,Saint-Francois,FR,46.4154,3.9054,62.19,88,90,1.14,overcast clouds,0.0,0
426,Palmeiras De Goias,BR,-16.805,-49.9258,79.65,23,23,3.44,few clouds,0.0,0
427,Jertih,MY,5.7336,102.4897,75.07,93,36,3.42,scattered clouds,0.0,0
428,Egvekinot,RU,66.3167,-179.1667,37.62,91,100,3.69,light rain,0.1,0
429,Copacabana,CO,6.3463,-75.5089,68.43,96,95,2.21,overcast clouds,0.0,0
430,Jinxiang,CN,27.4327,120.6062,78.78,91,100,4.76,light rain,0.24,0
431,Balad,IQ,34.0164,44.1453,88.18,23,0,10.76,clear sky,0.0,0
432,Magadan,RU,59.5667,150.8,55.74,98,100,5.97,overcast clouds,0.0,0
433,Nampula,MZ,-15.1165,39.2666,64.35,82,0,10.36,clear sky,0.0,0
434,La Paz,BO,-16.5,-68.15,53.58,23,20,9.22,few clouds,0.0,0
435,Zhengjiatun,CN,43.5064,123.5064,66.94,92,100,8.14,overcast clouds,0.0,0
436,Marzuq,YE,14.4,46.4667,86.29,37,99,2.26,overcast clouds,0.0,0
437,Kazanka,UA,47.8462,32.8218,66.51,46,5,2.21,clear sky,0.0,0
438,Chantada,ES,42.6088,-7.7712,60.55,90,17,8.23,few clouds,0.0,0
439,Mandera,KE,3.9366,41.867,74.86,62,56,17.69,broken clouds,0.0,0
440,Port Blair,IN,11.6667,92.75,78.35,88,100,11.59,overcast clouds,0.0,0
441,Fukue,JP,32.6881,128.8419,75.56,100,75,3.44,light intensity shower rain,2.73,0
442,Brigantine,US,39.4101,-74.3646,77.32,75,90,11.5,overcast clouds,0.0,0
443,Churapcha,RU,62.0025,132.4325,62.55,87,100,7.0,overcast clouds,0.0,0
444,Prince Rupert,CA,54.3161,-130.3201,62.69,69,1,14.97,clear sky,0.0,0
445,Sorland,NO,67.667,12.6934,51.75,78,98,12.93,overcast clouds,0.0,0
446,Gualeguay,AR,-33.1416,-59.3097,57.15,78,90,7.36,overcast clouds,0.0,0
447,Floro,NO,61.5996,5.0328,57.16,77,0,8.05,clear sky,0.0,0
448,Wahpeton,US,46.2652,-96.6059,87.62,17,16,14.63,few clouds,0.0,0
449,Wanning,CN,18.8003,110.3967,80.91,87,4,8.43,clear sky,0.0,0
450,Alindao,CF,5.0267,21.2088,69.84,97,79,3.47,broken clouds,0.0,0
451,Denpasar,ID,-8.65,115.2167,78.46,94,75,16.11,broken clouds,0.0,0
452,Karla,EE,59.3723,24.9275,60.76,88,0,6.91,clear sky,0.0,0
453,Ust-Tsilma,RU,65.441,52.1498,50.54,99,92,4.36,overcast clouds,0.0,0
454,Matara,LK,5.9485,80.5353,76.5,91,98,9.33,overcast clouds,0.0,0
455,Puerto Baquerizo Moreno,EC,-0.9,-89.6,69.19,79,90,11.52,overcast clouds,0.0,0
456,Lumeje,AO,-11.55,20.7833,65.64,26,15,5.97,few clouds,0.0,0
457,Saint-Georges,GD,12.0564,-61.7485,82.08,83,20,11.5,few clouds,0.0,0
458,Mabai,CN,23.0128,104.4508,64.29,99,99,3.18,overcast clouds,0.0,0
459,Fortuna,US,40.5982,-124.1573,77.41,68,90,5.01,overcast clouds,0.0,0
460,Pisco,PE,-13.7,-76.2167,62.65,77,40,13.8,scattered clouds,0.0,0
461,Buchanan,LR,5.8808,-10.0467,75.92,78,36,5.93,scattered clouds,0.0,0
462,Chulym,RU,55.0997,80.9572,63.28,86,100,5.79,overcast clouds,0.0,0
463,Xiaoweizhai,CN,26.1903,107.5125,71.83,99,97,3.38,overcast clouds,0.0,0
464,Kalat,PK,29.0225,66.5916,66.85,59,24,1.54,few clouds,0.0,0
465,Imuris,MX,30.7833,-110.8667,86.45,51,65,3.36,broken clouds,0.0,0
466,Capreol,CA,46.706,-80.9225,77.47,61,40,4.0,scattered clouds,0.0,0
467,Gold Coast,AU,-28.0,153.4333,69.04,49,0,4.0,clear sky,0.0,0
468,At-Bashi,KG,41.1702,75.8106,42.78,49,2,0.78,clear sky,0.0,0
469,Huacho,PE,-11.1067,-77.605,62.96,79,73,12.3,broken clouds,0.0,0
470,Sortavala,RU,61.7053,30.6918,57.72,82,88,3.58,overcast clouds,0.0,0
471,Sile,TR,41.1754,29.6133,72.27,69,0,10.71,clear sky,0.0,0
472,Koslan,RU,63.4564,48.8989,52.57,99,29,6.17,scattered clouds,0.0,0
473,Bogandinskiy,RU,56.8937,65.8938,61.07,63,21,6.33,few clouds,0.0,0
474,Atherton,GB,53.5237,-2.4935,60.35,90,100,3.0,overcast clouds,0.0,0
475,Puerto Narino,CO,-3.7703,-70.3831,84.15,66,80,2.1,broken clouds,0.0,0
476,Ulaanbaatar,MN,47.9077,106.8832,57.33,72,40,4.47,scattered clouds,0.0,0
477,Moose Factory,CA,51.2585,-80.6094,78.8,50,1,9.22,clear sky,0.0,0
478,Panguna,PG,-6.3164,155.4848,77.56,64,93,1.81,overcast clouds,0.0,0
479,Bako,ET,5.7833,36.5667,65.37,66,88,5.66,overcast clouds,0.0,0
480,Kasongo-Lunda,CD,-6.4667,16.8167,77.05,60,60,2.89,broken clouds,0.0,0
481,Yeppoon,AU,-23.1333,150.7333,69.58,69,4,5.01,clear sky,0.0,0
482,Aksu,CN,41.1231,80.2644,62.17,47,0,0.78,clear sky,0.0,0
483,Ilebo,CD,-4.3167,20.5833,82.18,32,95,1.83,overcast clouds,0.0,0
484,Jiamusi,CN,46.8333,130.35,71.92,51,18,1.45,few clouds,0.0,0
485,Saint-Leu,RE,-21.15,55.2833,65.26,71,82,7.99,broken clouds,0.0,0
486,Baker City,US,44.7749,-117.8344,94.15,19,1,4.61,clear sky,0.0,0
487,Dambulla,LK,7.86,80.6517,75.69,74,100,10.76,overcast clouds,0.0,0
488,Sivas,TR,39.7916,37.0019,52.43,100,0,8.05,clear sky,0.0,0
489,Isangel,VU,-19.55,169.2667,78.91,65,40,9.22,scattered clouds,0.0,0
490,Jumla,NP,29.2747,82.1838,60.58,89,81,1.36,broken clouds,0.0,0
491,Mindif,CM,10.3976,14.4363,73.92,90,90,3.85,light rain,0.26,0
492,Boende,CD,-0.2167,20.8667,75.47,72,60,2.93,broken clouds,0.0,0
493,Sheltozero,RU,61.3667,35.3667,55.0,91,80,7.38,broken clouds,0.0,0
494,Salinopolis,BR,-0.6136,-47.3561,79.79,81,5,10.94,clear sky,0.0,0
495,Hit,IQ,33.6416,42.8251,88.05,18,0,12.77,clear sky,0.0,0
496,Koutsouras,GR,35.0339,25.9469,76.14,59,0,5.82,clear sky,0.0,0
497,Sobolevo,RU,54.4299,31.8996,63.07,95,100,5.77,heavy intensity rain,5.16,0
498,Toora-Khem,RU,52.4675,96.11,51.6,83,100,2.98,overcast clouds,0.0,0
499,Geraldton,AU,-28.7667,114.6,57.61,88,0,10.36,clear sky,0.0,0
500,Ukiah,US,39.1502,-123.2078,106.12,19,1,19.57,clear sky,0.0,0
501,Anton Lizardo,MX,19.05,-95.9833,88.02,69,34,9.51,scattered clouds,0.0,0
502,Marsh Harbour,BS,26.5412,-77.0636,83.48,76,100,13.76,overcast clouds,0.0,0
503,Aras,ES,42.5617,-2.356,59.41,67,75,10.36,broken clouds,0.0,0
504,Galle,LK,6.0367,80.217,77.83,88,100,10.47,overcast clouds,0.0,0
505,Olafsvik,IS,64.8945,-23.7142,53.22,90,92,10.02,overcast clouds,0.0,0
506,Tigil,RU,57.8,158.6667,62.04,68,90,18.21,overcast clouds,0.0,0
507,Comodoro Rivadavia,AR,-45.8667,-67.5,55.26,33,60,31.07,broken clouds,0.0,0
508,Nishihara,JP,26.1842,127.7558,82.06,95,75,6.91,broken clouds,0.0,0
509,Samarinda,ID,-0.5,117.15,73.83,97,92,1.77,moderate rain,1.33,0
510,Vao,NC,-22.6667,167.4833,68.13,65,93,14.03,overcast clouds,0.0,0
511,Daru,PG,-9.0763,143.2092,77.63,87,75,14.16,broken clouds,0.0,0
512,Ippy,CF,6.2679,21.2247,66.99,94,64,0.36,broken clouds,0.0,0
513,Nagorsk,RU,59.3172,50.8078,58.82,95,93,3.65,light rain,0.15,0
514,Birao,CF,10.2849,22.7882,72.3,90,27,3.53,light rain,0.12,0
515,Kavaratti,IN,10.5669,72.642,81.07,78,100,18.41,overcast clouds,0.0,0
516,El Estor,GT,15.5333,-89.35,94.73,57,18,4.07,few clouds,0.0,0
517,Mitchell,US,43.7094,-98.0298,89.58,45,1,17.27,clear sky,0.0,0
518,Seoul,KR,37.5683,126.9778,76.39,73,0,4.61,clear sky,0.0,0
519,Challans,FR,46.8436,-1.8749,59.92,80,0,9.62,clear sky,0.0,0
520,Kijang,KR,35.2442,129.2139,76.73,88,100,17.11,light rain,0.56,0
521,Nyurba,RU,63.2842,118.3319,52.86,92,100,5.3,overcast clouds,0.0,0
522,Doctor Arroyo,MX,23.6667,-100.1833,73.26,54,43,15.03,light rain,0.49,0
523,Lewistown,US,40.5992,-77.5714,77.79,91,90,0.0,overcast clouds,0.0,0
524,Husavik,IS,66.0449,-17.3389,49.91,91,87,3.85,overcast clouds,0.0,0
525,Usinsk,RU,65.9939,57.5281,52.14,96,83,11.65,broken clouds,0.0,0
526,Ushtobe,KZ,45.2514,77.9838,65.55,44,100,5.41,overcast clouds,0.0,0
527,Shunyi,CN,40.125,116.6453,73.35,78,0,8.95,light rain,0.13,0
528,Yichun,CN,47.7,128.9,66.65,67,3,1.92,clear sky,0.0,0
529,Sagua La Grande,CU,22.8067,-80.0756,86.99,74,84,11.7,broken clouds,0.0,0
530,Athabasca,CA,54.7169,-113.2854,69.62,40,88,19.93,overcast clouds,0.0,0
531,Kudahuvadhoo,MV,2.6708,72.8944,81.45,76,97,8.32,overcast clouds,0.0,0
