City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Ponta Delgada,PT,2021-08-13 04:04:50,37.7333,-25.6667,74.12,83,20,11.5
294,Manavalakurichi,IN,2021-08-13 04:09:33,8.1333,77.3,80.69,73,100,17.09
295,Fare,PF,2021-08-13 04:09:33,-16.7,-151.0167,78.51,74,12,15.01
296,Leh,IN,2021-08-13 04:09:33,34.1667,77.5833,64.06,40,10,4.7
297,Tasiilaq,GL,2021-08-13 04:09:34,65.6145,-37.6368,44.76,71,100,4.45
298,Zyryanka,RU,2021-08-13 04:09:34,65.75,150.85,77.25,39,59,5.66
299,Chitral,PK,2021-08-13 04:09:35,35.8462,71.7858,79.61,44,1,2.57
300,Davenda,RU,2021-08-13 04:09:35,53.5556,119.317,72.14,41,78,4.7
301,Port Blair,IN,2021-08-13 04:06:16,11.6667,92.75,83.71,75,100,12.53
302,Chicama,PE,2021-08-13 04:09:35,-7.8447,-79.1469,62.8,84,18,5.66
303,Wad Madani,SD,2021-08-13 04:09:36,14.4012,33.5199,74.43,80,100,12.86
304,Sibu,MY,2021-08-13 04:09:36,2.3,111.8167,81.86,83,100,2.13
305,Laguna,US,2021-08-13 04:09:36,38.421,-121.4238,88.21,49,20,1.01
306,Molokovo,RU,2021-08-13 04:09:37,58.1661,36.7628,57.87,95,100,10.89
307,Manali,IN,2021-08-13 04:09:37,13.1667,80.2667,87.89,69,100,4.12
308,La Macarena,CO,2021-08-13 04:09:38,2.1837,-73.7849,70.07,98,96,2.59
309,Bonavista,CA,2021-08-13 04:09:38,48.6499,-53.1147,61.12,84,100,13.73
310,Groningen,NL,2021-08-13 04:09:38,53.25,6.75,61.02,73,52,2.3
311,San Cristobal,VE,2021-08-13 04:09:39,7.7669,-72.225,65.12,97,89,2.26
312,Akhmeta,GE,2021-08-13 04:09:39,42.0311,45.2075,73.92,37,13,4.59
313,Roald,NO,2021-08-13 04:09:39,62.5833,6.1333,60.91,94,20,5.75
314,Algiers,DZ,2021-08-13 04:04:59,36.7525,3.042,78.62,74,20,2.3
315,Porto Novo,BJ,2021-08-13 04:09:40,6.4965,2.6036,74.28,91,100,5.21
316,Novo Cruzeiro,BR,2021-08-13 04:09:40,-17.4681,-41.8753,55.81,97,24,2.17
317,Sagua La Grande,CU,2021-08-13 04:09:40,22.8067,-80.0756,79.79,83,23,7.52
318,Dengzhou,CN,2021-08-13 04:09:41,37.8086,120.7508,77.0,67,99,12.26
319,Andenes,NO,2021-08-13 04:09:41,69.3143,16.1194,53.58,94,75,11.5
320,Ntoum,GA,2021-08-13 04:09:42,0.3833,9.7833,73.17,83,95,2.93
321,Vila Franca Do Campo,PT,2021-08-13 04:09:42,37.7167,-25.4333,73.81,76,70,12.08
322,Gamba,GA,2021-08-13 04:09:42,-2.65,10.0,71.67,91,53,4.03
323,Dongying,CN,2021-08-13 04:09:43,37.4564,118.4856,82.53,54,100,9.8
324,Palora,EC,2021-08-13 04:09:43,-1.7,-77.9333,62.51,96,66,3.51
325,Nuuk,GL,2021-08-13 04:09:44,64.1835,-51.7216,52.41,66,90,11.5
326,Lichinga,MZ,2021-08-13 04:09:44,-13.3128,35.2406,52.75,68,0,4.83
327,Nevers,FR,2021-08-13 04:09:44,46.9167,3.3333,64.99,96,76,1.48
328,Kampene,CD,2021-08-13 04:09:45,-3.6,26.6667,66.6,90,16,1.28
329,Rongcheng,CN,2021-08-13 04:09:45,30.634,117.8517,74.59,97,100,3.2
330,Kyra,RU,2021-08-13 04:09:46,49.5776,111.9753,65.08,72,94,6.85
331,Conceicao Do Araguaia,BR,2021-08-13 04:09:46,-8.2578,-49.2647,79.52,34,82,3.51
332,Tecpan,GT,2021-08-13 04:09:46,14.7623,-90.9947,55.36,98,95,4.36
333,Tiznit,MA,2021-08-13 04:09:47,29.5833,-9.5,73.69,59,0,0.81
334,Meylan,FR,2021-08-13 04:09:47,45.2199,5.7901,72.95,77,93,4.45
335,Buraydah,SA,2021-08-13 04:09:48,26.326,43.975,90.95,13,24,7.36
336,Fereydunshahr,IR,2021-08-13 04:09:48,32.941,50.121,71.24,18,79,1.83
337,Pathein,MM,2021-08-13 04:09:48,16.7833,94.7333,87.84,67,100,6.73
338,Ambilobe,MG,2021-08-13 04:09:49,-13.2,49.05,69.15,71,1,2.77
339,Bakchar,RU,2021-08-13 04:09:49,57.0186,82.0711,57.34,58,9,8.9
340,Sabha,LY,2021-08-13 04:09:49,27.0377,14.4283,84.25,24,0,10.42
341,Kungurtug,RU,2021-08-13 04:09:50,50.5994,97.5228,69.89,48,0,1.77
342,Lyubinskiy,RU,2021-08-13 04:09:50,55.1542,72.6925,56.88,53,73,12.91
343,Klaksvik,FO,2021-08-13 04:09:51,62.2266,-6.589,52.72,95,98,13.98
344,Tolaga Bay,NZ,2021-08-13 04:09:51,-38.3667,178.3,55.9,76,100,9.46
345,Gwadar,PK,2021-08-13 04:09:52,25.1216,62.3254,79.99,80,83,6.35
346,Kharabali,RU,2021-08-13 04:09:52,47.4196,47.2568,83.44,42,79,18.75
347,Henties Bay,NA,2021-08-13 04:09:53,-22.116,14.2845,49.86,91,15,5.32
348,Kondinskoye,RU,2021-08-13 04:09:53,59.6481,67.41,65.59,57,95,5.01
349,Dryden,CA,2021-08-13 04:09:54,49.7833,-92.7503,52.14,73,100,9.91
350,Sao Joao Da Barra,BR,2021-08-13 04:09:54,-21.6403,-41.0511,69.4,86,62,9.78
351,Tvoroyri,FO,2021-08-13 04:09:55,61.5556,-6.8111,52.99,92,65,14.63
352,Thunder Bay,CA,2021-08-13 04:09:55,48.4001,-89.3168,61.99,68,73,10.38
353,Sao Filipe,CV,2021-08-13 04:09:55,14.8961,-24.4956,75.74,77,36,12.5
354,Beian,NO,2021-08-13 04:09:56,63.6559,9.5683,61.02,94,75,3.44
355,Seymchan,RU,2021-08-13 04:09:56,62.8833,152.4333,78.93,38,70,3.67
356,Wagar,SD,2021-08-13 04:09:57,16.1525,36.2032,77.11,74,12,15.05
357,Helena,US,2021-08-13 04:09:57,46.5927,-112.0361,74.39,41,1,5.01
358,Ola,RU,2021-08-13 04:09:57,59.5833,151.2833,56.32,85,62,9.53
359,The Pas,CA,2021-08-13 04:09:58,53.8251,-101.2541,51.06,55,75,1.16
360,Kawalu,ID,2021-08-13 04:09:58,-7.3817,108.2082,78.3,79,97,3.29
361,Balkanabat,TM,2021-08-13 04:09:59,39.5108,54.3671,97.61,16,3,10.71
362,Pinega,RU,2021-08-13 04:09:59,64.7001,43.3936,61.88,98,100,5.91
363,Maceio,BR,2021-08-13 04:09:33,-9.6658,-35.7353,71.04,94,20,4.61
364,Nueva Concepcion,GT,2021-08-13 04:09:59,14.2,-91.3,81.75,91,78,3.69
365,Xichang,CN,2021-08-13 04:10:00,27.8964,102.2634,72.99,88,99,4.29
366,Cayenne,GF,2021-08-13 04:10:00,4.9333,-52.3333,78.1,88,0,0.0
367,Aguadilla,PR,2021-08-13 04:10:00,18.4275,-67.1541,80.44,89,97,3.0
368,Champasak,LA,2021-08-13 04:10:03,14.75,106.0,83.55,79,99,2.04
369,Fos-Sur-Mer,FR,2021-08-13 04:10:03,43.4377,4.9446,71.71,73,0,3.44
370,Adre,TD,2021-08-13 04:10:04,13.4667,22.2,71.55,84,35,2.39
371,Baykit,RU,2021-08-13 04:10:04,61.67,96.37,69.37,62,95,5.26
372,Huarmey,PE,2021-08-13 04:10:04,-10.0681,-78.1522,62.47,84,54,10.4
373,Caxito,AO,2021-08-13 04:10:05,-8.5785,13.6643,72.25,83,98,1.21
374,Mucurapo,TT,2021-08-13 04:10:06,10.6667,-61.5333,77.25,87,100,9.13
375,Te Anau,NZ,2021-08-13 04:10:06,-45.4167,167.7167,49.28,78,56,4.54
376,Damavand,IR,2021-08-13 04:10:07,35.7178,52.065,80.44,23,28,3.94
377,Mayskiy,RU,2021-08-13 04:10:07,47.6931,40.1025,67.41,72,99,9.15
378,Rafai,CF,2021-08-13 04:10:08,4.95,23.9167,68.25,98,100,2.57
379,Kenora,CA,2021-08-13 04:10:08,49.8167,-94.4337,48.04,83,78,5.03
380,Saint Pete Beach,US,2021-08-13 04:10:08,27.7253,-82.7412,79.16,90,100,1.99
381,Puerto Leguizamo,CO,2021-08-13 04:10:09,-0.1934,-74.7819,72.54,94,100,0.58
382,Dimapur,IN,2021-08-13 04:10:09,25.9,93.7333,84.4,75,100,5.14
383,San Felipe,VE,2021-08-13 04:10:10,10.3399,-68.7425,73.42,96,94,2.77
384,Ayr,GB,2021-08-13 04:10:10,55.4627,-4.6339,57.51,82,20,12.66
385,Bilma,NE,2021-08-13 04:10:11,18.6853,12.9164,85.8,54,8,8.57
386,Ramganj,BD,2021-08-13 04:10:11,23.1,90.85,81.99,87,100,12.95
387,Makaryev,RU,2021-08-13 04:10:12,57.8797,43.8069,64.42,91,93,5.53
388,Kyabe,TD,2021-08-13 04:10:12,9.4515,18.9449,69.93,98,93,3.6
389,Bairiki,KI,2021-08-13 04:10:12,1.3292,172.9752,86.0,70,20,6.91
390,Mutoko,ZW,2021-08-13 04:10:13,-17.397,32.2268,47.97,70,0,3.89
391,Port Hedland,AU,2021-08-13 04:10:13,-20.3167,118.5667,84.25,13,0,10.36
392,Provost,CA,2021-08-13 04:10:13,52.3501,-110.2683,61.0,45,88,2.64
393,Nushki,PK,2021-08-13 04:10:14,29.5542,66.0215,91.24,8,15,5.06
394,Katsuura,JP,2021-08-13 04:10:14,35.1333,140.3,71.71,82,100,12.3
395,Banda Aceh,ID,2021-08-13 04:10:15,5.5577,95.3222,83.14,72,85,11.79
396,Lorengau,PG,2021-08-13 04:10:15,-2.0226,147.2712,81.88,81,99,7.65
397,Lagoa,PT,2021-08-13 04:10:15,39.05,-27.9833,72.95,82,28,18.97
398,Fagersta,SE,2021-08-13 04:10:16,60.0042,15.7932,59.59,89,85,3.69
399,Aguimes,ES,2021-08-13 04:10:16,27.9054,-15.4461,70.43,64,40,18.41
400,Kloulklubed,PW,2021-08-13 04:10:16,7.0419,134.2556,88.3,69,6,8.88
401,Portland,US,2021-08-13 04:08:48,45.5234,-122.6762,93.67,46,75,1.01
402,Charters Towers,AU,2021-08-13 04:10:17,-20.1,146.2667,80.65,33,11,8.79
403,Pueblo,US,2021-08-13 04:10:17,38.2545,-104.6091,79.56,47,75,8.05
404,Salalah,OM,2021-08-13 04:10:17,17.0151,54.0924,78.89,78,90,4.61
405,Brae,GB,2021-08-13 04:10:18,60.3964,-1.353,55.31,90,74,6.46
406,Puerto Ayacucho,VE,2021-08-13 04:10:18,5.6639,-67.6236,75.36,91,100,1.83
407,Aksarka,RU,2021-08-13 04:10:19,66.5606,67.7975,59.85,85,100,10.76
408,Talakan,RU,2021-08-13 04:10:19,50.3167,130.3667,78.57,47,0,3.38
409,Khailar,IN,2021-08-13 04:10:20,25.35,78.5333,84.99,68,100,12.35
410,Zhoukou,CN,2021-08-13 04:10:20,33.6333,114.6333,71.02,94,100,4.0
411,Qaqortoq,GL,2021-08-13 04:10:20,60.7167,-46.0333,48.7,85,60,5.57
412,Barranco,PA,2021-08-13 04:10:21,9.5167,-82.7,75.94,93,92,2.77
413,Teguldet,RU,2021-08-13 04:10:21,57.3064,88.1667,52.83,97,100,4.34
414,Payo,ID,2021-08-13 04:10:22,-3.7508,103.6372,90.5,41,99,4.56
415,Voh,NC,2021-08-13 04:10:22,-20.9667,164.7,74.98,50,50,11.59
416,Zhob,PK,2021-08-13 04:10:23,31.3411,69.4481,87.98,17,0,2.68
417,Ketchikan,US,2021-08-13 04:10:23,55.3422,-131.6461,65.34,83,19,5.46
418,Beringovskiy,RU,2021-08-13 04:10:23,63.05,179.3167,51.3,73,72,13.73
419,Gizo,SB,2021-08-13 04:10:24,-8.103,156.8419,82.54,73,85,9.75
420,Mana,GF,2021-08-13 04:06:14,5.6592,-53.7767,76.93,90,99,7.02
421,Alberton,CA,2021-08-13 04:10:24,46.8168,-64.0654,69.73,97,13,8.21
422,Rawson,AR,2021-08-13 04:10:25,-43.3002,-65.1023,51.21,33,0,10.0
423,Nishihara,JP,2021-08-13 04:10:25,26.1842,127.7558,87.85,76,75,16.11
424,Karachi,PK,2021-08-13 04:10:26,24.9056,67.0822,84.02,61,75,17.27
425,Kostek,RU,2021-08-13 04:10:26,43.3439,46.8541,81.77,46,12,7.96
426,Sungairaya,ID,2021-08-13 04:10:26,0.7,108.9,78.55,88,97,3.96
427,Ca Mau,VN,2021-08-13 04:10:27,9.1769,105.15,87.94,60,100,7.72
428,Leningradskiy,RU,2021-08-13 04:10:27,69.3833,178.4167,50.76,59,100,2.24
429,Bom Jesus,BR,2021-08-13 04:10:27,-9.0744,-44.3586,70.79,45,21,3.6
430,Miraflores,MX,2021-08-13 04:10:28,19.2167,-98.8083,59.65,91,99,2.55
431,Kangshan,CN,2021-08-13 04:10:28,28.8812,116.4311,81.77,87,100,8.14
432,Jacareacanga,BR,2021-08-13 04:10:28,-6.2222,-57.7528,78.13,43,80,0.87
433,Oranjestad,AW,2021-08-13 04:10:29,12.524,-70.027,82.35,83,20,14.97
434,Okhotsk,RU,2021-08-13 04:05:55,59.3833,143.3,64.69,78,100,8.28
435,Hirado,JP,2021-08-13 04:10:29,33.3597,129.5531,78.15,91,100,4.7
436,Saquisili,EC,2021-08-13 04:10:30,-0.8333,-78.6667,47.52,93,40,7.0
437,Mnogovershinnyy,RU,2021-08-13 04:10:30,53.9353,139.9242,76.12,42,1,1.88
438,Maniitsoq,GL,2021-08-13 04:10:30,65.4167,-52.9,46.62,76,90,11.16
439,Roseburg,US,2021-08-13 04:05:52,43.2165,-123.3417,86.49,23,1,4.61
440,Namtsy,RU,2021-08-13 04:10:31,62.7161,129.6658,73.51,28,7,8.43
441,Yar-Sale,RU,2021-08-13 04:10:31,66.8333,70.8333,58.57,75,100,8.93
442,La Cumbre,AR,2021-08-13 04:10:32,-30.982,-64.4914,28.49,51,3,2.95
443,Farah,AF,2021-08-13 04:10:32,32.5,62.5,83.5,13,0,4.54
444,Bambanglipuro,ID,2021-08-13 04:10:32,-7.95,110.2833,81.36,73,86,12.82
445,Koundara,GN,2021-08-13 04:10:33,12.4833,-13.3,73.89,99,100,5.79
446,Shizuishan,CN,2021-08-13 04:10:33,39.2333,106.7694,84.69,31,4,9.08
447,Susurluk,TR,2021-08-13 04:10:34,39.9136,28.1578,70.29,84,0,1.97
448,Salekhard,RU,2021-08-13 04:10:35,66.53,66.6019,59.04,88,100,8.08
449,Kamaishi,JP,2021-08-13 04:10:35,39.2667,141.8833,68.16,93,100,7.67
450,Alofi,NU,2021-08-13 04:10:36,-19.0595,-169.9187,71.49,75,79,15.79
451,Mbarara,UG,2021-08-13 04:10:36,-0.608,30.65,64.42,81,31,3.2
452,Dzaoudzi,YT,2021-08-13 04:10:36,-12.7887,45.2699,69.69,88,0,0.0
453,Chumikan,RU,2021-08-13 04:10:37,54.7183,135.315,77.41,50,58,8.99
454,Makat,KZ,2021-08-13 04:10:37,47.6469,53.3463,80.46,29,0,14.92
455,Saldanha,ZA,2021-08-13 04:10:37,-33.0117,17.9442,49.08,72,0,14.23
456,Nurobod,UZ,2021-08-13 04:10:38,40.9056,69.8023,76.05,28,56,5.77
457,Chiknayakanhalli,IN,2021-08-13 04:10:38,13.4172,76.6228,72.45,78,100,10.09
458,Axim,GH,2021-08-13 04:10:39,4.8699,-2.2405,75.09,85,70,7.65
459,Mandera,KE,2021-08-13 04:10:39,3.9366,41.867,74.62,57,29,10.4
460,Huinan,CN,2021-08-13 04:10:40,42.6225,126.2614,71.6,74,84,7.94
461,Male,MV,2021-08-13 04:10:41,4.1748,73.5089,82.33,73,96,16.67
462,Vanimo,PG,2021-08-13 04:10:41,-2.6741,141.3028,84.43,69,100,8.19
463,Aquiraz,BR,2021-08-13 04:10:42,-3.9014,-38.3911,80.69,85,21,14.74
464,Lithakia,GR,2021-08-13 04:10:42,37.7167,20.8333,72.68,88,0,4.61
465,Jalu,LY,2021-08-13 04:10:42,29.0331,21.5482,81.93,51,0,13.49
466,Yuanping,CN,2021-08-13 04:10:43,38.7153,112.7575,82.9,42,0,3.69
467,Iqaluit,CA,2021-08-13 04:10:44,63.7506,-68.5145,42.53,100,90,2.3
468,Zambezi,ZM,2021-08-13 04:10:44,-13.5432,23.1047,51.13,32,0,4.85
469,Sayyan,YE,2021-08-13 04:10:45,15.1718,44.3244,67.69,41,37,2.42
470,Tonekabon,IR,2021-08-13 04:10:45,36.8163,50.8738,86.13,64,33,3.62
471,Fairbanks,US,2021-08-13 04:10:04,64.8378,-147.7164,57.54,87,90,9.22
472,Staryy Nadym,RU,2021-08-13 04:10:45,65.6118,72.6842,66.54,53,100,14.29
473,Barra Patuca,HN,2021-08-13 04:10:46,15.8,-84.2833,79.47,81,96,5.14
474,Mbalmayo,CM,2021-08-13 04:10:46,3.5167,11.5,66.49,91,100,4.09
475,Dogondoutchi,NE,2021-08-13 04:10:47,13.6393,4.0287,74.55,92,100,8.32
476,Nouadhibou,MR,2021-08-13 04:10:47,20.931,-17.0347,70.2,84,24,23.98
477,Sampit,ID,2021-08-13 04:10:48,-2.5333,112.95,83.48,78,48,2.8
478,Springville,US,2021-08-13 04:10:48,40.1652,-111.6107,82.53,34,1,4.61
479,Campbell River,CA,2021-08-13 04:10:48,50.0163,-125.2446,76.26,62,7,3.0
480,San Jose,US,2021-08-13 04:07:30,37.3394,-121.895,73.99,64,40,8.05
481,Bahia Blanca,AR,2021-08-13 04:10:49,-38.7196,-62.2724,43.45,70,0,10.78
482,Tanout,NE,2021-08-13 04:10:49,14.9709,8.8879,75.65,70,100,2.66
483,Belyy Yar,RU,2021-08-13 04:10:50,53.6039,91.3903,71.49,68,0,2.24
484,Vila Praia De Ancora,PT,2021-08-13 04:10:50,41.811,-8.8526,70.11,87,0,5.32
485,Tessalit,ML,2021-08-13 04:10:50,20.1986,1.0114,82.62,50,24,13.76
486,Renqiu,CN,2021-08-13 04:10:51,38.6989,116.0936,81.99,64,80,4.9
487,Priekule,LV,2021-08-13 04:10:51,56.4468,21.5897,65.59,95,7,5.3
488,Erdenet,MN,2021-08-13 04:10:51,49.0333,104.0833,63.63,78,79,5.44
489,Nioro,GM,2021-08-13 04:10:52,13.35,-15.75,75.33,87,74,5.75
490,Elizabeth City,US,2021-08-13 04:10:52,36.2946,-76.2511,84.25,87,1,3.0
491,Deniliquin,AU,2021-08-13 04:10:53,-35.5333,144.9667,60.01,49,35,10.31
492,Sonoita,MX,2021-08-13 04:10:53,31.85,-112.8333,85.53,45,44,3.27
493,Adamovka,RU,2021-08-13 04:10:53,51.5223,59.9396,63.07,42,17,11.3
494,Yokadouma,CM,2021-08-13 04:10:54,3.5167,15.05,68.74,93,99,2.19
495,Margate,GB,2021-08-13 04:10:54,51.3813,1.3862,59.31,90,50,1.99
496,Dingle,PH,2021-08-13 04:10:54,10.9995,122.6711,89.46,59,36,6.02
497,Richards Bay,ZA,2021-08-13 04:10:55,-28.783,32.0377,60.96,67,100,17.78
498,Valdivia,CL,2021-08-13 04:08:47,-39.8142,-73.2459,32.09,95,0,2.35
499,Rangia,IN,2021-08-13 04:10:55,26.4667,91.6333,80.65,88,100,8.46
500,Shahr-E Babak,IR,2021-08-13 04:10:56,30.1165,55.1186,82.27,10,0,3.4
501,Clyde River,CA,2021-08-13 04:10:56,70.4692,-68.5914,37.63,100,90,11.5
502,Rio Gallegos,AR,2021-08-13 04:10:56,-51.6226,-69.2181,39.25,81,0,11.5
503,Romitan,UZ,2021-08-13 04:10:57,39.9343,64.3814,80.55,41,0,9.22
504,College,US,2021-08-13 04:10:57,64.8569,-147.8028,57.52,87,75,3.44
505,Malanje,AO,2021-08-13 04:10:57,-9.5402,16.341,60.24,89,4,3.36
506,Lashio,MM,2021-08-13 04:10:58,22.9333,97.75,70.88,99,100,1.28
507,Sotnikovo,RU,2021-08-13 04:10:58,51.8845,107.4791,73.49,60,40,15.66
508,Benguela,AO,2021-08-13 04:10:59,-12.5763,13.4055,68.31,92,8,2.66
509,Rantepao,ID,2021-08-13 04:10:59,-2.9701,119.8978,78.53,74,62,4.52
510,Waipawa,NZ,2021-08-13 04:11:00,-41.4122,175.5153,49.03,90,97,6.98
511,Bathsheba,BB,2021-08-13 04:11:00,13.2167,-59.5167,79.41,89,40,10.36
512,Banff,CA,2021-08-13 04:11:00,51.1762,-115.5698,61.18,63,33,4.9
513,Kwinana,AU,2021-08-13 04:11:01,-32.25,115.7667,68.65,51,0,7.74
514,Victoria Point,AU,2021-08-13 04:11:01,-27.5833,153.3,80.44,67,22,1.99
515,Oriximina,BR,2021-08-13 04:11:02,-1.7656,-55.8661,76.73,79,86,4.99
516,Port Augusta,AU,2021-08-13 04:11:02,-32.5,137.7667,65.71,46,0,4.03
517,Leirvik,NO,2021-08-13 04:11:03,59.7798,5.5005,57.85,94,20,4.61
518,Black River,JM,2021-08-13 04:11:03,18.0264,-77.8487,82.4,83,97,5.5
519,Safaga,EG,2021-08-13 04:11:04,26.7292,33.9365,87.35,39,0,10.4
520,Malumfashi,NG,2021-08-13 04:11:04,11.7853,7.6218,69.06,94,100,6.24
521,Cabo San Lucas,MX,2021-08-13 04:11:05,22.8909,-109.9124,83.52,81,100,1.99
522,Jinchang,CN,2021-08-13 04:11:05,38.4953,102.1739,80.91,28,0,5.26
523,Kabo,CF,2021-08-13 04:11:06,7.6994,18.629,70.03,97,99,2.95
524,Discovery Bay,US,2021-08-13 04:11:06,37.9085,-121.6002,79.3,19,90,28.77
525,Sakakah,SA,2021-08-13 04:11:07,29.9697,40.2064,86.29,21,0,3.33
526,Ryotsu,JP,2021-08-13 04:11:07,38.0833,138.4333,72.93,85,100,6.53
527,Esil,KZ,2021-08-13 04:11:08,51.9556,66.4042,61.93,51,11,13.98
528,Puerto Escondido,MX,2021-08-13 04:11:08,15.85,-97.0667,80.46,80,90,1.97
529,Oron,NG,2021-08-13 04:11:09,4.8256,8.2343,72.81,92,99,2.68
530,Hailar,CN,2021-08-13 04:11:09,49.2,119.7,70.7,50,5,9.28
531,Novonikolayevskaya,RU,2021-08-13 04:11:10,45.5892,38.3689,72.28,94,100,8.1
532,Arcata,US,2021-08-13 04:11:02,40.8665,-124.0828,69.67,74,1,1.01
533,Lempaala,FI,2021-08-13 04:11:10,61.3167,23.75,54.97,93,75,1.14
534,Nalut,LY,2021-08-13 04:11:10,30.3333,10.85,84.45,24,2,9.4
535,Lufkin,US,2021-08-13 04:11:11,31.3382,-94.7291,78.33,91,1,3.44
536,Kirakira,SB,2021-08-13 04:11:11,-10.4544,161.9205,78.62,89,99,8.66
537,Solnechnyy,RU,2021-08-13 04:11:12,50.7214,136.6319,74.98,47,92,5.88
538,Luau,AO,2021-08-13 04:11:12,-10.7073,22.2247,58.82,24,0,3.56
539,Morant Bay,JM,2021-08-13 04:08:33,17.8815,-76.4093,75.61,87,49,6.64
540,Lithgow,AU,2021-08-13 04:11:13,-33.4833,150.15,60.87,39,0,7.99
541,Korla,CN,2021-08-13 04:11:13,41.7597,86.1469,89.98,20,68,4.63
542,Lakhdenpokhya,RU,2021-08-13 04:11:14,61.5198,30.1992,60.91,83,100,10.07
543,Texarkana,US,2021-08-13 04:11:14,33.4251,-94.0477,84.42,72,40,1.01
544,Orlik,RU,2021-08-13 04:11:14,52.5178,99.825,59.86,76,100,1.19
545,Verkhoyansk,RU,2021-08-13 04:11:15,67.5447,133.385,73.11,35,96,6.89
546,Digha,IN,2021-08-13 04:11:15,21.6833,87.55,86.31,70,100,3.09
547,Tallahassee,US,2021-08-13 04:07:51,30.4383,-84.2807,82.63,88,1,0.0
548,Souillac,MU,2021-08-13 04:11:16,-20.5167,57.5167,73.36,82,16,11.18
549,Nanchang,CN,2021-08-13 04:11:16,28.6833,115.8833,82.87,85,100,6.4
550,Tondano,ID,2021-08-13 04:11:17,1.3038,124.9112,82.49,61,58,3.8
551,Marawi,PH,2021-08-13 04:11:17,7.9986,124.2928,75.65,74,78,3.29
552,Lasa,IT,2021-08-13 04:11:18,46.6166,10.7002,64.02,79,68,1.43
553,Andra,RU,2021-08-13 04:11:18,62.5147,65.8878,61.18,63,99,5.55
554,Tommot,RU,2021-08-13 04:11:18,58.9564,126.2925,80.55,44,28,1.28
555,Half Moon Bay,US,2021-08-13 04:11:19,37.4636,-122.4286,74.03,80,20,6.91
556,Kochinda,IN,2021-08-13 04:11:19,21.7333,84.35,84.16,64,99,5.21
557,Espumoso,BR,2021-08-13 04:11:20,-28.7247,-52.8497,46.51,89,97,9.06
558,Filimonovo,RU,2021-08-13 04:11:20,56.2011,95.4611,73.15,61,96,3.94
559,Basco,PH,2021-08-13 04:11:21,20.4487,121.9702,81.81,77,100,13.73
560,Le Port,RE,2021-08-13 04:11:21,-20.9373,55.2919,71.62,73,7,6.51
561,Seoul,KR,2021-08-13 04:11:22,37.5683,126.9778,83.71,52,100,4.27
562,Great Yarmouth,GB,2021-08-13 04:11:22,52.6083,1.7305,57.94,81,43,11.77
563,Sokolo,ML,2021-08-13 04:11:22,14.7328,-6.1219,81.3,69,88,8.79
564,Jatiroto,ID,2021-08-13 04:08:07,-7.8833,111.1167,84.94,62,42,5.23
565,Carballo,ES,2021-08-13 04:11:23,43.213,-8.691,62.87,98,60,2.75
566,Ambon,ID,2021-08-13 04:11:23,-3.6954,128.1814,84.34,79,40,4.61
567,Puri,IN,2021-08-13 04:11:24,19.8,85.85,86.52,69,100,6.76
568,Krutinka,RU,2021-08-13 04:11:24,56.0055,71.5113,56.44,64,48,12.08
569,Irece,BR,2021-08-13 04:11:25,-11.3042,-41.8558,63.99,69,77,14.0
570,San Patricio,US,2021-08-13 04:11:26,28.017,-97.5169,85.89,70,30,11.54
